order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
ORD-078631,CUST-09668,2024-08-09,PROD-0370,1,1384.88,1384.88,Completed,2024-08-12
ORD-078632,CUST-01304,2023-04-16,PROD-0179,3,858.10,2574.30,Completed,2023-04-18
ORD-078633,CUST-00708,2025-05-14,PROD-0035,4,1098.64,4394.56,Returned,2025-05-17
ORD-078634,CUST-07336,2024-04-02,PROD-0394,6,83.42,500.52,Completed,2024-04-04
ORD-078635,CUST-00108,2025-02-05,PROD-0361,8,582.83,4662.64,Pending,2025-02-07
ORD-078636,CUST-01369,2024-10-01,PROD-0311,7,638.41,4468.87,Completed,2024-10-01
ORD-078637,CUST-07199,2023-03-14,PROD-0072,7,1306.07,9142.49,Completed,2023-03-14
ORD-078638,CUST-09105,2025-03-15,PROD-0407,1,1496.59,1496.59,Cancelled,2025-03-16
ORD-078639,CUST-08285,2025-05-25,PROD-0419,6,237.42,1424.52,Completed,2025-05-26
ORD-078640,CUST-06006,2025-10-30,PROD-0284,4,145.06,580.24,Cancelled,2025-10-31
ORD-078641,CUST-02227,2024-06-20,PROD-0456,1,978.12,978.12,Pending,2024-06-21
ORD-078642,CUST-07936,2025-07-28,PROD-0256,5,1316.80,6584.00,Pending,2025-07-30
ORD-078643,CUST-04586,2024-06-09,PROD-0217,6,893.82,5362.92,Pending,2024-06-11
ORD-078644,CUST-00952,2025-11-15,PROD-0462,7,1478.64,10350.48,Pending,2025-11-16
ORD-078645,CUST-06763,2023-03-04,PROD-0476,3,827.79,2483.37,Completed,2023-03-05
ORD-078646,CUST-04259,2024-10-19,PROD-0316,4,711.89,2847.56,Completed,2024-10-22
ORD-078647,CUST-09603,2025-10-08,PROD-0021,1,38.57,38.57,Completed,2025-10-10
ORD-078648,CUST-04808,2024-12-13,PROD-0448,2,134.66,269.32,Completed,2024-12-14
ORD-078649,CUST-05484,2024-08-09,PROD-0192,4,1337.75,5351.00,Completed,2024-08-09
ORD-078650,CUST-09534,2023-10-27,PROD-0286,7,434.99,3044.93,Completed,2023-10-27
ORD-078651,CUST-04692,2025-06-20,PROD-0096,1,657.61,657.61,Completed,2025-06-21
ORD-078652,CUST-04614,2025-05-30,PROD-0226,6,793.82,4762.92,Cancelled,2025-05-30
ORD-078653,CUST-05188,2024-12-03,PROD-0219,1,1064.57,1064.57,Completed,2024-12-03
ORD-078654,CUST-02879,2025-10-12,PROD-0299,6,403.86,2423.16,Completed,2025-10-15
ORD-078655,CUST-03046,2023-06-14,PROD-0365,4,973.52,3894.08,Completed,2023-06-16
ORD-078656,CUST-05249,2025-11-06,PROD-0377,5,378.38,1891.90,Completed,2025-11-06
ORD-078657,CUST-07883,2024-08-17,PROD-0023,4,529.00,2116.00,Completed,2024-08-17
ORD-078658,CUST-04568,2024-12-25,PROD-0124,7,524.14,3668.98,Completed,2024-12-25
ORD-078659,CUST-00611,2023-10-19,PROD-0186,4,734.57,2938.28,Completed,2023-10-19
ORD-078660,CUST-01532,2024-05-30,PROD-0074,1,999.66,999.66,Completed,2024-06-01
ORD-078661,CUST-08365,2024-04-14,PROD-0092,6,138.80,832.80,Completed,2024-04-16
ORD-078662,CUST-07051,2023-05-16,PROD-0092,3,138.80,416.40,Completed,2023-05-16
ORD-078663,CUST-06910,2024-04-05,PROD-0062,1,263.31,263.31,Pending,2024-04-05
ORD-078664,CUST-04267,2024-11-11,PROD-0268,7,1111.72,7782.04,Completed,2024-11-14
ORD-078665,CUST-05767,2023-07-26,PROD-0267,4,1219.21,4876.84,Completed,2023-07-26
ORD-078666,CUST-02303,2024-06-10,PROD-0362,5,314.11,1570.55,Completed,2024-06-11
ORD-078667,CUST-01179,2023-07-11,PROD-0314,2,91.73,183.46,Pending,2023-07-11
ORD-078668,CUST-06367,2025-03-27,PROD-0277,5,1490.51,7452.55,Completed,2025-03-27
ORD-078669,CUST-06015,2023-04-04,PROD-0330,1,1402.10,1402.10,Completed,2023-04-06
ORD-078670,CUST-00548,2025-11-29,PROD-0220,3,1349.60,4048.80,Completed,2025-11-29
ORD-078671,CUST-01563,2023-01-07,PROD-0228,5,843.82,4219.10,Completed,2023-01-10
ORD-078672,CUST-09323,2023-10-23,PROD-0014,1,368.60,368.60,Completed,2023-10-24
ORD-078673,CUST-01938,2024-06-28,PROD-0429,6,911.10,5466.60,Completed,2024-06-30
ORD-078674,CUST-04236,2025-10-09,PROD-0094,8,782.87,6262.96,Pending,2025-10-11
ORD-078675,CUST-00985,2025-07-11,PROD-0448,4,134.66,538.64,Completed,2025-07-13
ORD-078676,CUST-08129,2025-07-20,PROD-0185,6,226.02,1356.12,Returned,2025-07-20
ORD-078677,CUST-00376,2023-03-17,PROD-0129,2,376.00,752.00,Completed,2023-03-18
ORD-078678,CUST-08173,2024-05-08,PROD-0021,4,38.57,154.28,Completed,2024-05-08
ORD-078679,CUST-05695,2024-06-25,PROD-0184,1,779.55,779.55,Cancelled,2024-06-28
ORD-078680,CUST-03984,2025-06-30,PROD-0263,4,679.66,2718.64,Cancelled,2025-07-01
ORD-078681,CUST-01909,2024-12-29,PROD-0306,8,344.22,2753.76,Completed,2025-01-01
ORD-078682,CUST-08824,2024-06-30,PROD-0042,8,51.81,414.48,Completed,2024-07-01
ORD-078683,CUST-07509,2025-08-10,PROD-0262,3,1033.94,3101.82,Completed,2025-08-11
ORD-078684,CUST-04382,2023-06-10,PROD-0183,7,1262.08,8834.56,Pending,2023-06-10
ORD-078685,CUST-03043,2023-10-09,PROD-0038,2,1498.29,2996.58,Completed,2023-10-11
ORD-078686,CUST-00707,2025-04-25,PROD-0499,5,29.65,148.25,Completed,2025-04-26
ORD-078687,CUST-02409,2023-03-27,PROD-0038,8,1498.29,11986.32,Completed,2023-03-30
ORD-078688,CUST-01463,2024-12-14,PROD-0360,4,1317.94,5271.76,Cancelled,2024-12-17
ORD-078689,CUST-06901,2023-12-08,PROD-0496,1,1057.85,1057.85,Completed,2023-12-11
ORD-078690,CUST-02935,2025-03-01,PROD-0358,8,841.61,6732.88,Pending,2025-03-04
ORD-078691,CUST-04276,2025-08-16,PROD-0071,5,178.65,893.25,Pending,2025-08-17
ORD-078692,CUST-01996,2025-05-25,PROD-0500,3,1192.02,3576.06,Pending,2025-05-27
ORD-078693,CUST-08064,2023-12-30,PROD-0281,3,247.09,741.27,Pending,2023-12-30
ORD-078694,CUST-08562,2023-11-04,PROD-0113,1,1190.47,1190.47,Completed,2023-11-07
ORD-078695,CUST-05757,2023-06-20,PROD-0466,7,587.32,4111.24,Completed,2023-06-22
ORD-078696,CUST-09038,2023-05-09,PROD-0472,6,642.14,3852.84,Cancelled,2023-05-12
ORD-078697,CUST-04514,2024-08-03,PROD-0377,6,378.38,2270.28,Completed,2024-08-03
ORD-078698,CUST-07224,2025-01-02,PROD-0432,1,877.63,877.63,Pending,2025-01-04
ORD-078699,CUST-00736,2023-04-08,PROD-0486,7,1019.45,7136.15,Completed,2023-04-11
ORD-078700,CUST-03144,2024-09-13,PROD-0484,2,1030.23,2060.46,Completed,2024-09-15
ORD-078701,CUST-09155,2025-12-10,PROD-0207,2,1093.32,2186.64,Completed,2025-12-11
ORD-078702,CUST-06169,2024-05-18,PROD-0161,2,1404.46,2808.92,Completed,2024-05-18
ORD-078703,CUST-01895,2025-11-09,PROD-0138,6,208.80,1252.80,Completed,2025-11-11
ORD-078704,CUST-09168,2025-03-27,PROD-0352,5,191.43,957.15,Completed,2025-03-28
ORD-078705,CUST-03008,2025-02-02,PROD-0123,3,811.65,2434.95,Completed,2025-02-03
ORD-078706,CUST-09108,2024-06-12,PROD-0425,2,65.81,131.62,Completed,2024-06-13
ORD-078707,CUST-07909,2024-01-04,PROD-0165,8,71.69,573.52,Completed,2024-01-04
ORD-078708,CUST-01393,2023-03-14,PROD-0092,5,138.80,694.00,Completed,2023-03-16
ORD-078709,CUST-03887,2024-08-16,PROD-0357,1,1396.01,1396.01,Completed,2024-08-16
ORD-078710,CUST-08323,2025-04-12,PROD-0052,5,413.80,2069.00,Returned,2025-04-13
ORD-078711,CUST-03961,2023-06-24,PROD-0379,8,1289.13,10313.04,Returned,2023-06-24
ORD-078712,CUST-05541,2023-06-28,PROD-0300,2,866.97,1733.94,Completed,2023-07-01
ORD-078713,CUST-00072,2025-03-26,PROD-0130,4,1166.83,4667.32,Completed,2025-03-29
ORD-078714,CUST-02765,2024-03-06,PROD-0372,8,631.82,5054.56,Pending,2024-03-07
ORD-078715,CUST-09748,2023-09-11,PROD-0104,3,1396.25,4188.75,Completed,2023-09-13
ORD-078716,CUST-02879,2023-06-25,PROD-0275,1,298.75,298.75,Pending,2023-06-25
ORD-078717,CUST-05643,2023-01-07,PROD-0359,4,483.27,1933.08,Completed,2023-01-08
ORD-078718,CUST-07404,2023-05-30,PROD-0311,8,638.41,5107.28,Returned,2023-05-31
ORD-078719,CUST-08491,2023-04-23,PROD-0217,8,893.82,7150.56,Cancelled,2023-04-24
ORD-078720,CUST-06701,2025-04-19,PROD-0298,5,772.27,3861.35,Completed,2025-04-21
ORD-078721,CUST-07706,2024-12-29,PROD-0245,3,1257.32,3771.96,Completed,2025-01-01
ORD-078722,CUST-04643,2024-04-28,PROD-0472,7,642.14,4494.98,Completed,2024-05-01
ORD-078723,CUST-06996,2024-03-17,PROD-0440,8,654.28,5234.24,Completed,2024-03-19
ORD-078724,CUST-00443,2024-01-24,PROD-0395,1,1263.31,1263.31,Completed,2024-01-27
ORD-078725,CUST-00250,2024-11-08,PROD-0299,1,403.86,403.86,Completed,2024-11-11
ORD-078726,CUST-07165,2025-07-26,PROD-0412,1,904.50,904.50,Completed,2025-07-26
ORD-078727,CUST-00813,2023-10-17,PROD-0301,1,851.94,851.94,Pending,2023-10-18
ORD-078728,CUST-07843,2023-11-13,PROD-0106,6,233.27,1399.62,Completed,2023-11-13
ORD-078729,CUST-05114,2024-03-17,PROD-0227,8,419.36,3354.88,Completed,2024-03-17
ORD-078730,CUST-08890,2023-03-16,PROD-0246,3,664.49,1993.47,Completed,2023-03-18
ORD-078731,CUST-07497,2025-12-12,PROD-0476,6,827.79,4966.74,Completed,2025-12-13
ORD-078732,CUST-04019,2025-06-13,PROD-0345,2,43.87,87.74,Pending,2025-06-15
ORD-078733,CUST-09545,2025-11-18,PROD-0294,7,195.62,1369.34,Completed,2025-11-21
ORD-078734,CUST-05960,2024-02-02,PROD-0198,3,583.19,1749.57,Completed,2024-02-03
ORD-078735,CUST-07547,2024-01-30,PROD-0298,5,772.27,3861.35,Pending,2024-02-02
ORD-078736,CUST-05156,2023-05-29,PROD-0049,1,876.30,876.30,Completed,2023-06-01
ORD-078737,CUST-06098,2023-01-27,PROD-0455,1,1196.10,1196.10,Pending,2023-01-27
ORD-078738,CUST-08669,2024-01-25,PROD-0237,2,760.98,1521.96,Pending,2024-01-27
ORD-078739,CUST-02366,2023-04-18,PROD-0240,7,784.46,5491.22,Cancelled,2023-04-20
ORD-078740,CUST-05916,2023-10-27,PROD-0424,6,1371.52,8229.12,Completed,2023-10-28
ORD-078741,CUST-01361,2023-12-13,PROD-0237,8,760.98,6087.84,Completed,2023-12-13
ORD-078742,CUST-06879,2025-09-17,PROD-0410,4,1389.80,5559.20,Completed,2025-09-20
ORD-078743,CUST-04441,2024-06-21,PROD-0365,3,973.52,2920.56,Pending,2024-06-24
ORD-078744,CUST-05546,2023-09-09,PROD-0474,7,293.22,2052.54,Completed,2023-09-12
ORD-078745,CUST-05060,2024-07-18,PROD-0423,2,190.58,381.16,Completed,2024-07-19
ORD-078746,CUST-08617,2025-06-30,PROD-0479,3,934.97,2804.91,Completed,2025-06-30
ORD-078747,CUST-02080,2024-07-24,PROD-0401,4,1443.22,5772.88,Completed,2024-07-27
ORD-078748,CUST-04245,2024-11-12,PROD-0217,1,893.82,893.82,Pending,2024-11-15
ORD-078749,CUST-00599,2024-03-11,PROD-0468,6,110.77,664.62,Completed,2024-03-11
ORD-078750,CUST-00960,2023-09-22,PROD-0339,8,1140.46,9123.68,Cancelled,2023-09-24
ORD-078751,CUST-04019,2023-10-01,PROD-0105,4,1384.48,5537.92,Pending,2023-10-01
ORD-078752,CUST-07274,2023-08-09,PROD-0357,7,1396.01,9772.07,Completed,2023-08-11
ORD-078753,CUST-05875,2023-04-09,PROD-0314,2,91.73,183.46,Completed,2023-04-11
ORD-078754,CUST-00439,2023-09-14,PROD-0235,6,1436.36,8618.16,Returned,2023-09-14
ORD-078755,CUST-05208,2023-01-29,PROD-0126,5,1183.01,5915.05,Completed,2023-01-30
ORD-078756,CUST-00401,2023-04-10,PROD-0332,1,805.22,805.22,Completed,2023-04-11
ORD-078757,CUST-08721,2025-06-08,PROD-0298,5,772.27,3861.35,Completed,2025-06-11
ORD-078758,CUST-05691,2024-04-11,PROD-0245,7,1257.32,8801.24,Completed,2024-04-14
ORD-078759,CUST-01267,2025-09-09,PROD-0116,4,321.16,1284.64,Completed,2025-09-09
ORD-078760,CUST-06585,2025-01-09,PROD-0267,2,1219.21,2438.42,Completed,2025-01-10
ORD-078761,CUST-00847,2024-09-22,PROD-0224,2,737.01,1474.02,Pending,2024-09-23
ORD-078762,CUST-08127,2025-12-04,PROD-0306,4,344.22,1376.88,Completed,2025-12-05
ORD-078763,CUST-02570,2023-11-08,PROD-0357,2,1396.01,2792.02,Completed,2023-11-08
ORD-078764,CUST-03317,2025-09-15,PROD-0198,3,583.19,1749.57,Pending,2025-09-17
ORD-078765,CUST-04515,2025-02-14,PROD-0407,4,1496.59,5986.36,Completed,2025-02-17
ORD-078766,CUST-08867,2023-07-18,PROD-0156,3,447.51,1342.53,Completed,2023-07-18
ORD-078767,CUST-03997,2025-09-19,PROD-0274,1,222.79,222.79,Completed,2025-09-21
ORD-078768,CUST-07956,2024-01-23,PROD-0366,7,273.08,1911.56,Pending,2024-01-23
ORD-078769,CUST-07883,2023-09-17,PROD-0488,7,690.34,4832.38,Completed,2023-09-19
ORD-078770,CUST-04711,2024-11-14,PROD-0129,5,376.00,1880.00,Completed,2024-11-14
ORD-078771,CUST-04849,2024-02-06,PROD-0185,4,226.02,904.08,Completed,2024-02-06
ORD-078772,CUST-00921,2024-11-02,PROD-0249,3,1430.22,4290.66,Completed,2024-11-03
ORD-078773,CUST-05473,2025-04-02,PROD-0244,7,1369.35,9585.45,Completed,2025-04-05
ORD-078774,CUST-08161,2023-09-26,PROD-0177,6,830.55,4983.30,Completed,2023-09-29
ORD-078775,CUST-03771,2025-11-01,PROD-0499,1,29.65,29.65,Completed,2025-11-03
ORD-078776,CUST-07677,2024-09-04,PROD-0387,5,247.81,1239.05,Completed,2024-09-06
ORD-078777,CUST-06267,2025-10-14,PROD-0438,7,1018.83,7131.81,Completed,2025-10-17
ORD-078778,CUST-07556,2023-09-20,PROD-0196,8,863.85,6910.80,Cancelled,2023-09-21
ORD-078779,CUST-09215,2023-10-14,PROD-0027,4,491.71,1966.84,Completed,2023-10-15
ORD-078780,CUST-09018,2024-07-21,PROD-0218,8,500.07,4000.56,Completed,2024-07-22
ORD-078781,CUST-08967,2023-12-26,PROD-0310,5,974.44,4872.20,Completed,2023-12-26
ORD-078782,CUST-06359,2024-11-03,PROD-0077,3,908.48,2725.44,Completed,2024-11-05
ORD-078783,CUST-05965,2025-04-03,PROD-0283,3,173.51,520.53,Completed,2025-04-03
ORD-078784,CUST-00285,2023-10-19,PROD-0267,3,1219.21,3657.63,Completed,2023-10-20
ORD-078785,CUST-09346,2025-04-25,PROD-0125,3,1397.46,4192.38,Completed,2025-04-27
ORD-078786,CUST-00206,2023-06-13,PROD-0157,2,377.70,755.40,Completed,2023-06-13
ORD-078787,CUST-08009,2025-12-07,PROD-0360,7,1317.94,9225.58,Completed,2025-12-08
ORD-078788,CUST-00619,2024-02-16,PROD-0478,6,777.39,4664.34,Completed,2024-02-16
ORD-078789,CUST-00701,2023-12-07,PROD-0220,8,1349.60,10796.80,Completed,2023-12-08
ORD-078790,CUST-02968,2023-04-19,PROD-0366,3,273.08,819.24,Completed,2023-04-19
ORD-078791,CUST-02316,2023-04-08,PROD-0349,6,460.96,2765.76,Completed,2023-04-09
ORD-078792,CUST-00216,2024-09-08,PROD-0397,3,1268.06,3804.18,Completed,2024-09-09
ORD-078793,CUST-06267,2023-05-07,PROD-0396,5,1177.42,5887.10,Completed,2023-05-09
ORD-078794,CUST-03759,2025-07-16,PROD-0342,4,1055.88,4223.52,Completed,2025-07-16
ORD-078795,CUST-01440,2025-10-07,PROD-0228,5,843.82,4219.10,Returned,2025-10-10
ORD-078796,CUST-06699,2023-09-30,PROD-0238,2,1161.80,2323.60,Returned,2023-09-30
ORD-078797,CUST-07979,2025-12-13,PROD-0430,6,731.85,4391.10,Completed,2025-12-13
ORD-078798,CUST-09941,2024-06-19,PROD-0426,8,1031.38,8251.04,Completed,2024-06-20
ORD-078799,CUST-00697,2023-07-19,PROD-0121,1,794.90,794.90,Completed,2023-07-22
ORD-078800,CUST-03570,2024-05-26,PROD-0265,4,927.49,3709.96,Completed,2024-05-29
ORD-078801,CUST-00531,2024-08-12,PROD-0244,2,1369.35,2738.70,Completed,2024-08-12
ORD-078802,CUST-05041,2025-04-03,PROD-0442,8,175.29,1402.32,Pending,2025-04-05
ORD-078803,CUST-03201,2023-01-07,PROD-0394,2,83.42,166.84,Returned,2023-01-10
ORD-078804,CUST-09832,2024-07-09,PROD-0126,5,1183.01,5915.05,Completed,2024-07-11
ORD-078805,CUST-09606,2024-08-10,PROD-0282,8,224.61,1796.88,Returned,2024-08-12
ORD-078806,CUST-02611,2024-02-05,PROD-0081,4,196.71,786.84,Completed,2024-02-07
ORD-078807,CUST-02219,2023-11-17,PROD-0117,7,222.13,1554.91,Completed,2023-11-20
ORD-078808,CUST-02164,2024-08-22,PROD-0045,2,793.24,1586.48,Completed,2024-08-22
ORD-078809,CUST-03286,2023-12-26,PROD-0389,1,838.65,838.65,Pending,2023-12-29
ORD-078810,CUST-09465,2025-04-17,PROD-0427,5,864.27,4321.35,Completed,2025-04-18
ORD-078811,CUST-00680,2025-01-28,PROD-0093,1,1391.37,1391.37,Completed,2025-01-31
ORD-078812,CUST-07940,2024-04-10,PROD-0291,5,1325.68,6628.40,Completed,2024-04-12
ORD-078813,CUST-09786,2023-07-20,PROD-0286,3,434.99,1304.97,Cancelled,2023-07-22
ORD-078814,CUST-04732,2025-02-11,PROD-0130,1,1166.83,1166.83,Completed,2025-02-14
ORD-078815,CUST-08635,2025-12-04,PROD-0314,6,91.73,550.38,Completed,2025-12-05
ORD-078816,CUST-02024,2023-08-07,PROD-0389,4,838.65,3354.60,Completed,2023-08-09
ORD-078817,CUST-05953,2023-12-04,PROD-0486,2,1019.45,2038.90,Pending,2023-12-06
ORD-078818,CUST-00518,2024-05-04,PROD-0404,4,1197.70,4790.80,Completed,2024-05-05
ORD-078819,CUST-05575,2023-11-16,PROD-0429,6,911.10,5466.60,Completed,2023-11-18
ORD-078820,CUST-05601,2023-05-11,PROD-0080,2,566.47,1132.94,Completed,2023-05-11
ORD-078821,CUST-01173,2025-09-13,PROD-0125,4,1397.46,5589.84,Completed,2025-09-14
ORD-078822,CUST-02460,2024-08-03,PROD-0231,7,891.76,6242.32,Completed,2024-08-04
ORD-078823,CUST-00722,2023-02-26,PROD-0486,6,1019.45,6116.70,Completed,2023-03-01
ORD-078824,CUST-01351,2023-01-06,PROD-0215,2,1235.75,2471.50,Completed,2023-01-07
ORD-078825,CUST-01777,2025-01-21,PROD-0303,3,20.11,60.33,Completed,2025-01-21
ORD-078826,CUST-01301,2025-12-12,PROD-0156,2,447.51,895.02,Completed,2025-12-12
ORD-078827,CUST-02711,2023-08-27,PROD-0352,3,191.43,574.29,Completed,2023-08-29
ORD-078828,CUST-00547,2025-06-22,PROD-0167,5,326.42,1632.10,Completed,2025-06-23
ORD-078829,CUST-02579,2025-05-10,PROD-0435,8,303.73,2429.84,Completed,2025-05-12
ORD-078830,CUST-08641,2024-12-17,PROD-0401,1,1443.22,1443.22,Completed,2024-12-20
ORD-078831,CUST-04404,2025-08-22,PROD-0409,7,8.03,56.21,Completed,2025-08-25
ORD-078832,CUST-06129,2025-10-22,PROD-0289,2,715.08,1430.16,Completed,2025-10-23
ORD-078833,CUST-04376,2024-06-06,PROD-0494,7,832.46,5827.22,Completed,2024-06-08
ORD-078834,CUST-03619,2023-09-06,PROD-0081,2,196.71,393.42,Returned,2023-09-09
ORD-078835,CUST-06743,2025-06-21,PROD-0032,2,401.54,803.08,Returned,2025-06-22
ORD-078836,CUST-09516,2023-04-08,PROD-0104,8,1396.25,11170.00,Completed,2023-04-11
ORD-078837,CUST-08609,2024-07-25,PROD-0174,5,572.24,2861.20,Returned,2024-07-26
ORD-078838,CUST-06524,2023-10-28,PROD-0194,2,219.82,439.64,Cancelled,2023-10-30
ORD-078839,CUST-07836,2025-02-06,PROD-0225,6,1408.08,8448.48,Completed,2025-02-08
ORD-078840,CUST-07459,2023-05-08,PROD-0215,4,1235.75,4943.00,Completed,2023-05-11
ORD-078841,CUST-03968,2025-06-06,PROD-0166,6,231.31,1387.86,Completed,2025-06-08
ORD-078842,CUST-00286,2024-12-06,PROD-0330,1,1402.10,1402.10,Completed,2024-12-09
ORD-078843,CUST-01265,2025-05-20,PROD-0388,1,1062.10,1062.10,Completed,2025-05-22
ORD-078844,CUST-07517,2025-01-25,PROD-0423,8,190.58,1524.64,Completed,2025-01-26
ORD-078845,CUST-06171,2023-02-12,PROD-0323,6,1065.45,6392.70,Completed,2023-02-15
ORD-078846,CUST-01044,2024-02-16,PROD-0165,4,71.69,286.76,Pending,2024-02-18
ORD-078847,CUST-01883,2024-06-06,PROD-0046,7,408.56,2859.92,Completed,2024-06-06
ORD-078848,CUST-05868,2025-05-23,PROD-0123,8,811.65,6493.20,Completed,2025-05-25
ORD-078849,CUST-05161,2023-04-07,PROD-0426,2,1031.38,2062.76,Completed,2023-04-09
ORD-078850,CUST-01318,2024-08-02,PROD-0256,5,1316.80,6584.00,Completed,2024-08-03
ORD-078851,CUST-03907,2025-06-11,PROD-0001,1,423.14,423.14,Completed,2025-06-12
ORD-078852,CUST-08188,2023-01-04,PROD-0146,2,658.67,1317.34,Returned,2023-01-05
ORD-078853,CUST-06770,2023-03-07,PROD-0367,8,172.34,1378.72,Completed,2023-03-09
ORD-078854,CUST-02679,2023-02-16,PROD-0296,1,1007.71,1007.71,Completed,2023-02-17
ORD-078855,CUST-04860,2023-10-23,PROD-0385,7,261.33,1829.31,Completed,2023-10-26
ORD-078856,CUST-01284,2024-10-23,PROD-0272,6,223.56,1341.36,Completed,2024-10-25
ORD-078857,CUST-04894,2024-08-19,PROD-0061,7,1079.98,7559.86,Cancelled,2024-08-21
ORD-078858,CUST-01538,2023-10-23,PROD-0018,2,204.04,408.08,Completed,2023-10-23
ORD-078859,CUST-04421,2025-10-26,PROD-0488,3,690.34,2071.02,Completed,2025-10-27
ORD-078860,CUST-06083,2025-10-14,PROD-0311,1,638.41,638.41,Completed,2025-10-17
ORD-078861,CUST-00610,2025-11-19,PROD-0285,5,582.09,2910.45,Completed,2025-11-19
ORD-078862,CUST-02305,2025-02-13,PROD-0107,1,608.86,608.86,Completed,2025-02-14
ORD-078863,CUST-01191,2024-12-23,PROD-0412,2,904.50,1809.00,Completed,2024-12-24
ORD-078864,CUST-02294,2025-01-26,PROD-0310,5,974.44,4872.20,Pending,2025-01-29
ORD-078865,CUST-09539,2024-02-13,PROD-0224,6,737.01,4422.06,Pending,2024-02-15
ORD-078866,CUST-09542,2023-01-02,PROD-0481,4,638.71,2554.84,Completed,2023-01-02
ORD-078867,CUST-05738,2023-09-26,PROD-0119,4,119.48,477.92,Completed,2023-09-26
ORD-078868,CUST-00642,2025-09-10,PROD-0078,3,1277.71,3833.13,Returned,2025-09-11
ORD-078869,CUST-00555,2024-11-29,PROD-0008,7,589.53,4126.71,Completed,2024-11-30
ORD-078870,CUST-05226,2023-01-30,PROD-0076,7,951.81,6662.67,Completed,2023-01-31
ORD-078871,CUST-00094,2024-01-06,PROD-0399,1,1277.20,1277.20,Pending,2024-01-08
ORD-078872,CUST-10000,2023-03-27,PROD-0381,7,1295.37,9067.59,Returned,2023-03-27
ORD-078873,CUST-00141,2023-04-26,PROD-0422,4,1462.34,5849.36,Completed,2023-04-26
ORD-078874,CUST-02388,2023-01-20,PROD-0176,7,1470.47,10293.29,Completed,2023-01-20
ORD-078875,CUST-09210,2025-10-06,PROD-0036,3,1290.69,3872.07,Returned,2025-10-09
ORD-078876,CUST-06731,2024-10-23,PROD-0094,5,782.87,3914.35,Pending,2024-10-26
ORD-078877,CUST-02891,2024-05-07,PROD-0377,5,378.38,1891.90,Completed,2024-05-09
ORD-078878,CUST-06069,2023-09-22,PROD-0248,3,1157.62,3472.86,Completed,2023-09-22
ORD-078879,CUST-06862,2023-09-07,PROD-0292,7,684.53,4791.71,Returned,2023-09-09
ORD-078880,CUST-02726,2025-02-02,PROD-0433,5,795.09,3975.45,Completed,2025-02-03
ORD-078881,CUST-00213,2023-02-17,PROD-0344,6,568.88,3413.28,Completed,2023-02-17
ORD-078882,CUST-00169,2025-01-03,PROD-0152,2,907.25,1814.50,Completed,2025-01-03
ORD-078883,CUST-01859,2024-11-09,PROD-0226,5,793.82,3969.10,Completed,2024-11-09
ORD-078884,CUST-04250,2023-09-24,PROD-0078,8,1277.71,10221.68,Completed,2023-09-26
ORD-078885,CUST-05031,2023-03-29,PROD-0467,4,1467.22,5868.88,Completed,2023-04-01
ORD-078886,CUST-09007,2025-03-23,PROD-0450,7,825.47,5778.29,Completed,2025-03-24
ORD-078887,CUST-03022,2025-02-20,PROD-0018,2,204.04,408.08,Completed,2025-02-22
ORD-078888,CUST-08239,2025-11-11,PROD-0079,5,627.73,3138.65,Completed,2025-11-12
ORD-078889,CUST-03376,2025-02-01,PROD-0421,2,936.30,1872.60,Completed,2025-02-04
ORD-078890,CUST-04097,2023-09-18,PROD-0129,4,376.00,1504.00,Completed,2023-09-18
ORD-078891,CUST-00343,2025-05-16,PROD-0275,6,298.75,1792.50,Completed,2025-05-16
ORD-078892,CUST-03378,2023-04-19,PROD-0159,2,1443.19,2886.38,Pending,2023-04-21
ORD-078893,CUST-03978,2024-01-05,PROD-0176,4,1470.47,5881.88,Cancelled,2024-01-07
ORD-078894,CUST-09354,2024-09-08,PROD-0398,4,1188.21,4752.84,Pending,2024-09-09
ORD-078895,CUST-02008,2023-04-24,PROD-0329,2,63.87,127.74,Completed,2023-04-24
ORD-078896,CUST-06438,2025-05-13,PROD-0268,1,1111.72,1111.72,Completed,2025-05-15
ORD-078897,CUST-08567,2024-07-27,PROD-0080,2,566.47,1132.94,Completed,2024-07-30
ORD-078898,CUST-08394,2024-07-19,PROD-0287,5,943.96,4719.80,Completed,2024-07-21
ORD-078899,CUST-03958,2023-05-06,PROD-0076,4,951.81,3807.24,Completed,2023-05-06
ORD-078900,CUST-05399,2023-04-18,PROD-0012,7,1359.72,9518.04,Completed,2023-04-21
ORD-078901,CUST-01192,2024-05-25,PROD-0432,1,877.63,877.63,Completed,2024-05-27
ORD-078902,CUST-02212,2024-11-13,PROD-0281,7,247.09,1729.63,Cancelled,2024-11-14
ORD-078903,CUST-07076,2024-04-30,PROD-0180,7,1142.60,7998.20,Completed,2024-05-02
ORD-078904,CUST-08885,2025-12-12,PROD-0409,8,8.03,64.24,Cancelled,2025-12-15
ORD-078905,CUST-09269,2025-01-11,PROD-0437,2,109.12,218.24,Completed,2025-01-11
ORD-078906,CUST-04347,2025-12-23,PROD-0396,5,1177.42,5887.10,Completed,2025-12-24
ORD-078907,CUST-05068,2023-07-23,PROD-0047,4,63.64,254.56,Cancelled,2023-07-26
